,日付,始値,高値,安値,終値,出来高,調整後終値,
,2021-06-14,9,930,9,958,9,883,9,900,3,133,400,1,980,
,2021-06-11,9,846,9,903,9,780,9,861,6,581,100,1,972.20,
,2021-06-10,9,830,9,918,9,820,9,866,4,157,300,1,973.20,
,2021-06-09,9,836,9,950,9,814,9,906,4,428,100,1,981.20,
,2021-06-08,9,838,9,899,9,785,9,856,5,378,900,1,971.20,
,2021-06-07,9,953,9,971,9,865,9,917,6,374,000,1,983.40,
,2021-06-04,9,909,9,966,9,802,9,949,9,973,400,1,989.80,
,2021-06-03,9,710,9,957,9,691,9,790,12,329,900,1,958,
,2021-06-02,9,534,9,638,9,428,9,628,11,526,300,1,925.60,
,2021-06-01,9,130,9,423,9,130,9,423,9,106,500,1,884.60,
,2021-05-31,9,135,9,227,9,100,9,115,7,502,300,1,823,
,2021-05-28,9,130,9,180,9,072,9,135,7,979,400,1,827,
,2021-05-27,8,901,9,000,8,890,8,980,12,352,700,1,796,
,2021-05-26,8,855,8,998,8,841,8,906,6,313,300,1,781.20,
,2021-05-25,8,882,8,896,8,818,8,877,4,356,400,1,775.40,
,2021-05-24,8,784,8,949,8,771,8,835,5,879,000,1,767,
,2021-05-21,8,703,8,773,8,673,8,743,5,156,700,1,748.60,
,2021-05-20,8,680,8,705,8,623,8,665,3,754,500,1,733,
,2021-05-19,8,750,8,798,8,680,8,699,6,621,700,1,739.80,
,2021-05-18,8,700,8,869,8,699,8,819,9,195,700,1,763.80,
,2021-05-17,8,580,8,676,8,549,8,648,6,756,300,1,729.60,
,2021-05-14,8,449,8,516,8,341,8,478,5,915,300,1,695.60,
,2021-05-13,8,500,8,535,8,375,8,392,7,210,100,1,678.40,
,2021-05-12,8,340,8,567,8,184,8,523,12,524,300,1,704.60,
,2021-05-11,8,471,8,503,8,301,8,341,5,502,300,1,668.20,
,2021-05-10,8,405,8,528,8,395,8,506,4,404,800,1,701.20,
,2021-05-07,8,351,8,370,8,284,8,364,3,265,200,1,672.80,
,2021-05-06,8,350,8,412,8,276,8,363,7,526,400,1,672.60,
,2021-04-30,8,332,8,332,8,110,8,127,6,813,600,1,625.40,
,2021-04-28,8,200,8,318,8,184,8,299,5,325,600,1,659.80,
,2021-04-27,8,228,8,256,8,164,8,172,4,367,000,1,634.40,
,2021-04-26,8,336,8,343,8,253,8,265,3,561,700,1,653,
,2021-04-23,8,290,8,296,8,227,8,277,3,711,600,1,655.40,
,2021-04-22,8,366,8,415,8,298,8,368,4,546,300,1,673.60,
,2021-04-21,8,300,8,314,8,190,8,212,7,984,800,1,642.40,
,2021-04-20,8,487,8,487,8,392,8,418,5,599,700,1,683.60,
,2021-04-19,8,528,8,546,8,483,8,522,3,109,000,1,704.40,
,2021-04-16,8,575,8,578,8,490,8,530,3,332,000,1,706,
,2021-04-15,8,550,8,596,8,521,8,564,4,361,100,1,712.80,
,2021-04-14,8,467,8,514,8,416,8,485,4,412,700,1,697,
,2021-04-13,8,452,8,561,8,448,8,507,4,691,600,1,701.40,
,2021-04-12,8,448,8,514,8,435,8,435,3,945,600,1,687,
,2021-04-09,8,430,8,524,8,404,8,418,6,017,900,1,683.60,
,2021-04-08,8,498,8,498,8,390,8,418,4,517,200,1,683.60,
,2021-04-07,8,474,8,548,8,405,8,487,5,939,200,1,697.40,
,2021-04-06,8,570,8,570,8,341,8,366,5,452,400,1,673.20,
,2021-04-05,8,495,8,504,8,421,8,461,4,077,000,1,692.20,
,2021-04-02,8,510,8,595,8,432,8,462,4,337,300,1,692.40,
,2021-04-01,8,694,8,695,8,402,8,423,6,583,900,1,684.60,
,2021-03-31,8,464,8,649,8,441,8,616,10,984,000,1,723.20,
,2021-03-30,8,413,8,421,8,227,8,362,7,354,100,1,672.40,
,2021-03-29,8,490,8,512,8,381,8,465,9,227,700,1,693,
,2021-03-26,8,277,8,376,8,235,8,359,5,764,500,1,671.80,
,2021-03-25,8,228,8,245,8,132,8,157,6,280,200,1,631.40,
,2021-03-24,8,245,8,305,8,113,8,120,7,527,400,1,624,
,2021-03-23,8,407,8,469,8,304,8,304,6,071,300,1,660.80,
,2021-03-22,8,553,8,560,8,362,8,362,8,722,800,1,672.40,
,2021-03-19,8,645,8,712,8,608,8,644,9,905,500,1,728.80,
,2021-03-18,8,402,8,650,8,394,8,650,14,952,300,1,730,
,2021-03-17,8,210,8,308,8,133,8,308,5,359,100,1,661.60,
,2021-03-16,8,333,8,333,8,218,8,269,5,700,200,1,653.80,
,2021-03-15,8,211,8,340,8,210,8,340,6,452,800,1,668,
,2021-03-12,8,070,8,145,8,018,8,145,6,505,000,1,629,
,2021-03-11,8,154,8,179,8,060,8,091,5,823,500,1,618.20,
,2021-03-10,8,200,8,213,8,105,8,128,5,727,400,1,625.60,
,2021-03-09,8,089,8,189,8,020,8,189,8,117,000,1,637.80,
,2021-03-08,8,089,8,147,7,922,7,961,6,899,200,1,592.20,
,2021-03-05,7,910,7,969,7,786,7,969,6,787,000,1,593.80,
,2021-03-04,8,000,8,002,7,804,7,922,5,452,000,1,584.40,
,2021-03-03,7,979,8,024,7,905,7,971,4,346,700,1,594.20,
,2021-03-02,7,999,8,015,7,840,7,923,4,895,400,1,584.60,
,2021-03-01,7,911,7,935,7,851,7,925,3,896,400,1,585,
,2021-02-26,7,948,7,977,7,834,7,873,7,526,800,1,574.60,
,2021-02-25,8,055,8,111,8,018,8,018,4,732,800,1,603.60,
,2021-02-24,8,138,8,138,7,880,7,891,6,561,000,1,578.20,
,2021-02-22,8,147,8,175,8,048,8,060,3,828,600,1,612,
,2021-02-19,8,050,8,077,7,990,8,065,4,137,300,1,613,
,2021-02-18,8,300,8,310,8,051,8,093,7,024,200,1,618.60,
,2021-02-17,8,300,8,302,8,184,8,247,4,495,700,1,649.40,
,2021-02-16,8,465,8,466,8,270,8,303,7,766,000,1,660.60,
,2021-02-15,8,395,8,465,8,335,8,456,6,536,100,1,691.20,
,2021-02-12,8,335,8,497,8,259,8,413,12,687,800,1,682.60,
,2021-02-10,8,010,8,250,8,005,8,130,15,500,200,1,626,
,2021-02-09,8,080,8,100,7,937,7,994,6,844,800,1,598.80,
,2021-02-08,7,999,8,080,7,989,8,037,7,479,700,1,607.40,
,2021-02-05,7,893,7,974,7,856,7,922,7,834,100,1,584.40,
,2021-02-04,7,800,7,870,7,713,7,759,5,049,900,1,551.80,
,2021-02-03,7,590,7,788,7,580,7,782,9,568,000,1,556.40,
,2021-02-02,7,360,7,455,7,298,7,455,5,446,300,1,491,
,2021-02-01,7,278,7,317,7,216,7,294,6,047,800,1,458.80,
,2021-01-29,7,450,7,470,7,300,7,300,7,525,000,1,460,
,2021-01-28,7,303,7,462,7,298,7,397,21,611,800,1,479.40,
,2021-01-27,7,517,7,539,7,465,7,528,7,091,200,1,505.60,
,2021-01-26,7,545,7,588,7,500,7,500,6,908,600,1,500,
,2021-01-25,7,682,7,682,7,624,7,677,3,994,000,1,535.40,
,2021-01-22,7,700,7,748,7,660,7,660,4,527,900,1,532,
,2021-01-21,7,718,7,818,7,712,7,744,5,262,000,1,548.80,
,2021-01-20,7,708,7,723,7,606,7,686,4,427,900,1,537.20,
,2021-01-19,7,660,7,746,7,651,7,708,4,189,700,1,541.60,
,2021-01-18,7,733,7,739,7,602,7,636,3,897,400,1,527.20,
,2021-01-15,7,806,7,833,7,720,7,733,6,085,000,1,546.60,
,2021-01-14,7,810,7,877,7,790,7,863,5,417,600,1,572.60,
,2021-01-13,7,850,7,867,7,809,7,846,5,014,800,1,569.20,
,2021-01-12,7,892,7,929,7,831,7,892,5,355,100,1,578.40,
,2021-01-08,7,824,7,939,7,822,7,939,6,160,500,1,587.80,
,2021-01-07,7,910,7,912,7,818,7,818,5,625,900,1,563.60,
,2021-01-06,7,834,7,877,7,797,7,818,4,398,600,1,563.60,
,2021-01-05,7,850,7,912,7,796,7,812,5,857,100,1,562.40,
,2021-01-04,8,030,8,030,7,892,7,928,4,277,400,1,585.60,
