,2021-11-10,2,010,2,021,1,979,1,986,1,204,700,1,986,
,2021-11-09,1,994,2,017,1,989,1,997,1,074,400,1,997,
,2021-11-08,2,026,2,041,2,003,2,003,1,100,800,2,003,
,2021-11-05,2,059,2,059,2,009,2,014,1,523,600,2,014,
,2021-11-04,2,059,2,073,2,026,2,048,2,337,500,2,048,
,2021-11-02,2,014,2,024,1,993,2,009,1,528,600,2,009,
,2021-11-01,1,998,2,018,1,980,2,016,2,334,500,2,016,
,2021-10-29,1,953,1,980,1,920,1,979,2,895,300,1,979,
,2021-10-28,1,876.5,1,988,1,854.5,1,952.5,4,621,600,1,952.50,
,2021-10-27,1,880.5,1,886.5,1,871.5,1,882,1,618,600,1,882,
,2021-10-26,1,870.5,1,893,1,860.5,1,870.5,1,325,500,1,870.50,
,2021-10-25,1,890,1,891.5,1,863,1,866,1,888,800,1,866,
,2021-10-22,1,908,1,913.5,1,891,1,894.5,1,583,800,1,894.50,
,2021-10-21,1,931,1,939.5,1,900,1,904,1,590,700,1,904,
,2021-10-20,1,934.5,1,939,1,921.5,1,926.5,1,363,000,1,926.50,
,2021-10-19,1,901,1,924.5,1,900.5,1,914.5,1,540,200,1,914.50,
,2021-10-18,1,910,1,913.5,1,889,1,899,1,909,500,1,899,
,2021-10-15,1,925.5,1,929.5,1,908.5,1,913,2,011,300,1,913,
,2021-10-14,1,915.5,1,942.5,1,906,1,920.5,1,958,600,1,920.50,
,2021-10-13,1,949.5,1,954,1,913.5,1,914.5,2,348,300,1,914.50,
,2021-10-12,2,008,2,018,1,933,1,935.5,4,092,300,1,935.50,
,2021-10-11,2,032,2,035.5,2,002,2,013,2,149,400,2,013,
,2021-10-08,2,035.5,2,047,2,026.5,2,029.5,1,733,800,2,029.50,
,2021-10-07,2,075,2,081,2,032,2,032,1,771,800,2,032,
,2021-10-06,2,063.5,2,096,2,055,2,082.5,1,803,800,2,082.50,
,2021-10-05,2,048,2,085,2,045.5,2,054.5,1,785,300,2,054.50,
,2021-10-04,2,050.5,2,065.5,2,037,2,053,1,595,500,2,053,
,2021-10-01,2,078.5,2,089,2,040.5,2,043,1,677,500,2,043,
,2021-09-30,2,111.5,2,117,2,067.5,2,079,2,487,600,2,079,
,2021-09-29,2,100,2,104,2,072.5,2,092,1,912,800,2,092,
,2021-09-28,2,168,2,171,2,130,2,135.5,1,713,300,2,135.50,
,2021-09-27,2,171,2,187,2,167.5,2,169,1,179,700,2,169,
,2021-09-24,2,186.5,2,194,2,167.5,2,178,1,373,600,2,178,
,2021-09-22,2,167.5,2,173.5,2,148,2,152,1,142,500,2,152,
,2021-09-21,2,156.5,2,191,2,155,2,158.5,1,723,600,2,158.50,
,2021-09-17,2,168.5,2,188,2,155.5,2,176.5,2,624,800,2,176.50,
,2021-09-16,2,169,2,181,2,161,2,179.5,1,617,400,2,179.50,
,2021-09-15,2,164.5,2,183,2,158,2,158,1,300,900,2,158,
,2021-09-14,2,172.5,2,186,2,156.5,2,185,1,568,000,2,185,
,2021-09-13,2,166.5,2,172,2,140.5,2,160.5,2,032,900,2,160.50,
,2021-09-10,2,186.5,2,194,2,159,2,168.5,2,337,200,2,168.50,
,2021-09-09,2,188,2,229.5,2,186.5,2,202,1,844,100,2,202,
,2021-09-08,2,178,2,195,2,171,2,176,1,418,700,2,176,
,2021-09-07,2,185,2,188.5,2,169.5,2,173.5,1,145,500,2,173.50,
,2021-09-06,2,185,2,192.5,2,169,2,172.5,816,600,2,172.50,
,2021-09-03,2,168,2,193.5,2,166,2,175.5,1,311,500,2,175.50,
,2021-09-02,2,138.5,2,173,2,138,2,169,1,094,800,2,169,
,2021-09-01,2,124.5,2,157,2,123,2,148.5,1,024,400,2,148.50,
,2021-08-31,2,121,2,134.5,2,104,2,116,1,827,300,2,116,
,2021-08-30,2,121,2,148.5,2,121,2,147.5,743,600,2,147.50,
,2021-08-27,2,142,2,157,2,122.5,2,125.5,860,600,2,125.50,
,2021-08-26,2,141,2,160,2,137.5,2,158,766,800,2,158,
,2021-08-25,2,150,2,158,2,137,2,142.5,759,900,2,142.50,
,2021-08-24,2,161,2,170.5,2,153.5,2,159.5,1,081,800,2,159.50,
,2021-08-23,2,150,2,167,2,150,2,157.5,727,000,2,157.50,
,2021-08-20,2,113.5,2,146,2,112.5,2,138,950,400,2,138,
,2021-08-19,2,116.5,2,125.5,2,092,2,103,1,400,100,2,103,
,2021-08-18,2,160,2,172,2,142.5,2,142.5,720,200,2,142.50,
,2021-08-17,2,139,2,148,2,125,2,132.5,578,700,2,132.50,
,2021-08-16,2,168,2,171,2,133.5,2,138.5,859,700,2,138.50,
,2021-08-13,2,183.5,2,188.5,2,163.5,2,169.5,565,600,2,169.50,
,2021-08-12,2,180.5,2,193.5,2,170,2,180,913,900,2,180,
,2021-08-11,2,192.5,2,198,2,165,2,170.5,1,161,800,2,170.50,
,2021-08-10,2,164.5,2,207,2,162.5,2,183.5,2,176,900,2,183.50,
,2021-08-06,2,133.5,2,156.5,2,127.5,2,149.5,738,200,2,149.50,
,2021-08-05,2,117.5,2,142.5,2,117,2,141.5,766,200,2,141.50,
,2021-08-04,2,123.5,2,126,2,106,2,117,803,000,2,117,
,2021-08-03,2,131.5,2,132.5,2,107,2,122.5,1,049,400,2,122.50,
,2021-08-02,2,090.5,2,141,2,089,2,138,1,332,500,2,138,
,2021-07-30,2,100,2,118,2,078,2,078,1,508,900,2,078,
,2021-07-29,2,104,2,149.5,2,097,2,122,2,621,100,2,122,
,2021-07-28,2,045,2,092.5,2,043,2,077,1,798,700,2,077,
,2021-07-27,2,046,2,061,2,030,2,056.5,1,340,800,2,056.50,
,2021-07-26,2,069.5,2,070,2,036.5,2,040.5,1,238,400,2,040.50,
,2021-07-21,2,065,2,069.5,2,044,2,049,954,000,2,049,
,2021-07-20,2,032,2,061.5,2,025,2,057,786,200,2,057,
,2021-07-19,2,046,2,059,2,039,2,056,777,500,2,056,
,2021-07-16,2,060.5,2,076.5,2,052.5,2,060,868,800,2,060,
,2021-07-15,2,108.5,2,108.5,2,059,2,062.5,1,272,500,2,062.50,
,2021-07-14,2,087,2,108,2,071,2,099,1,417,600,2,099,
,2021-07-13,2,071,2,091.5,2,066.5,2,090.5,1,191,800,2,090.50,
,2021-07-12,2,068,2,078,2,057,2,058.5,1,047,600,2,058.50,
,2021-07-09,2,032.5,2,061.5,2,012,2,054,1,875,200,2,054,
,2021-07-08,2,056,2,059,2,038,2,041,1,247,200,2,041,
,2021-07-07,2,072,2,077.5,2,054,2,065,1,260,400,2,065,
,2021-07-06,2,089.5,2,094,2,067.5,2,081.5,1,153,100,2,081.50,
,2021-07-05,2,091.5,2,097,2,087.5,2,088.5,555,900,2,088.50,
,2021-07-02,2,103,2,116.5,2,090.5,2,099.5,818,000,2,099.50,
,2021-07-01,2,106.5,2,107,2,086,2,087.5,984,000,2,087.50,
,2021-06-30,2,122,2,132,2,093.5,2,097,1,518,700,2,097,
,2021-06-29,2,119.5,2,131,2,112,2,126.5,984,300,2,126.50,
,2021-06-28,2,131.5,2,135.5,2,117.5,2,131,781,600,2,131,
,2021-06-25,2,130,2,133.5,2,104.5,2,116.5,1,031,200,2,116.50,
,2021-06-24,2,100,2,124,2,095.5,2,116,1,207,900,2,116,
,2021-06-23,2,125,2,138.5,2,098,2,108,1,249,700,2,108,
,2021-06-22,2,134,2,153,2,113.5,2,148.5,1,629,000,2,148.50,
,2021-06-21,2,102,2,103,2,083.5,2,089,1,624,500,2,089,
,2021-06-18,2,155,2,161.5,2,131.5,2,141.5,2,120,000,2,141.50,
,2021-06-17,2,170.5,2,173,2,130.5,2,162,1,529,400,2,162,
,2021-06-16,2,210,2,214,2,183.5,2,184,985,500,2,184,
,2021-06-15,2,204,2,206.5,2,188.5,2,192.5,1,101,400,2,192.50,
,2021-06-14,2,199,2,206.5,2,180,2,195,1,045,500,2,195,
,2021-06-11,2,188,2,195,2,167.5,2,184.5,1,496,900,2,184.50,
,2021-06-10,2,192,2,206.5,2,163.5,2,167,1,555,600,2,167,
,2021-06-09,2,154,2,179,2,138,2,176.5,1,476,800,2,176.50,
,2021-06-08,2,096,2,138,2,095.5,2,135.5,1,391,100,2,135.50,
,2021-06-07,2,099,2,111,2,096,2,105,1,359,600,2,105,
,2021-06-04,2,112.5,2,114.5,2,096,2,107,1,808,300,2,107,
,2021-06-03,2,118,2,148,2,115,2,128,1,376,300,2,128,
,2021-06-02,2,108,2,118,2,078,2,113,2,533,800,2,113,
,2021-06-01,2,165,2,166,2,133,2,139.5,1,200,700,2,139.50,
,2021-05-31,2,195,2,215.5,2,166,2,166.5,1,340,900,2,166.50,
,2021-05-28,2,170,2,192,2,169,2,179.5,1,625,100,2,179.50,
,2021-05-27,2,153,2,185.5,2,147.5,2,162.5,2,931,300,2,162.50,
,2021-05-26,2,200,2,200,2,165.5,2,166,2,522,400,2,166,
,2021-05-25,2,235.5,2,238,2,210,2,210,1,191,000,2,210,
,2021-05-24,2,236,2,246,2,225,2,225,785,300,2,225,
,2021-05-21,2,239.5,2,240,2,215.5,2,227.5,1,024,200,2,227.50,
,2021-05-20,2,256.5,2,259,2,244,2,244,833,000,2,244,
,2021-05-19,2,249,2,271.5,2,247,2,268,1,256,200,2,268,
,2021-05-18,2,273.5,2,279.5,2,254.5,2,263,1,952,900,2,263,
,2021-05-17,2,281,2,328,2,280,2,323.5,1,165,900,2,323.50,
,2021-05-14,2,256.5,2,298.5,2,252,2,288,1,338,500,2,288,
,2021-05-13,2,266,2,269.5,2,226.5,2,233,1,737,100,2,233,
,2021-05-12,2,315,2,315,2,252.5,2,269.5,1,423,200,2,269.50,
,2021-05-11,2,357.5,2,363,2,317,2,332.5,1,458,400,2,332.50,
,2021-05-10,2,320,2,342.5,2,312,2,334.5,1,007,500,2,334.50,
,2021-05-07,2,311,2,343,2,307.5,2,322,1,405,800,2,322,
,2021-05-06,2,260,2,307,2,237.5,2,293.5,1,909,300,2,293.50,
,2021-04-30,2,210,2,252,2,207.5,2,213,1,786,300,2,213,
,2021-04-28,2,234,2,267.5,2,213.5,2,219,2,025,600,2,219,
,2021-04-27,2,250.5,2,258,2,230,2,230,1,087,300,2,230,
,2021-04-26,2,240,2,262.5,2,231.5,2,257.5,824,000,2,257.50,
,2021-04-23,2,235.5,2,250,2,223,2,241.5,1,016,000,2,241.50,
,2021-04-22,2,241.5,2,258,2,236,2,244.5,1,069,600,2,244.50,
,2021-04-21,2,255,2,264.5,2,234,2,254.5,1,196,800,2,254.50,
,2021-04-20,2,286.5,2,287,2,257,2,265.5,1,260,200,2,265.50,
,2021-04-19,2,308.5,2,310,2,281,2,282,974,600,2,282,
,2021-04-16,2,329,2,337.5,2,302.5,2,323.5,934,700,2,323.50,
,2021-04-15,2,327,2,332,2,304,2,309.5,988,500,2,309.50,
,2021-04-14,2,306,2,310.5,2,287.5,2,299,999,500,2,299,
,2021-04-13,2,339,2,351.5,2,312.5,2,319.5,1,106,900,2,319.50,
,2021-04-12,2,316,2,360,2,303,2,342.5,1,025,900,2,342.50,
,2021-04-09,2,305,2,341,2,294,2,313,1,574,300,2,313,
,2021-04-08,2,351.5,2,359,2,292,2,297.5,1,364,700,2,297.50,
,2021-04-07,2,338.5,2,355.5,2,328,2,345,1,348,000,2,345,
,2021-04-06,2,394.5,2,398,2,336.5,2,338.5,927,200,2,338.50,
,2021-04-05,2,366.5,2,395,2,351.5,2,386,567,500,2,386,
,2021-04-02,2,401,2,416.5,2,359,2,364.5,598,200,2,364.50,
,2021-04-01,2,476.5,2,483.5,2,393,2,397.5,1,055,100,2,397.50,
,2021-03-31,2,477.5,2,499.5,2,461.5,2,462.5,1,685,200,2,462.50,
,2021-03-30,2,555.5,2,555.5,2,474.5,2,493.5,1,151,400,2,493.50,
,2021-03-29,2,560,2,579.5,2,534,2,562,1,685,000,2,562,
,2021-03-26,2,530,2,546,2,491.5,2,543.5,1,772,300,2,543.50,
,2021-03-25,2,484,2,525,2,466,2,511,1,499,300,2,511,
,2021-03-24,2,495.5,2,517,2,468,2,478,1,304,800,2,478,
,2021-03-23,2,489,2,514.5,2,476.5,2,477,1,714,900,2,477,
,2021-03-22,2,460,2,506.5,2,452.5,2,497,2,139,900,2,497,
,2021-03-19,2,458.5,2,483,2,440,2,466,2,931,300,2,466,
,2021-03-18,2,417,2,457,2,415,2,442.5,1,647,800,2,442.50,
,2021-03-17,2,393,2,450,2,393,2,450,1,406,800,2,450,
,2021-03-16,2,390.5,2,422,2,386.5,2,407.5,1,606,800,2,407.50,
,2021-03-15,2,336.5,2,380,2,324.5,2,375.5,1,372,900,2,375.50,
,2021-03-12,2,347,2,353.5,2,312.5,2,347,1,673,500,2,347,
,2021-03-11,2,361,2,369.5,2,338,2,356.5,1,407,100,2,356.50,
,2021-03-10,2,344.5,2,379.5,2,328,2,348.5,1,530,100,2,348.50,
,2021-03-09,2,325,2,333,2,310.5,2,332.5,1,522,700,2,332.50,
,2021-03-08,2,270.5,2,307.5,2,264.5,2,304,1,750,000,2,304,
,2021-03-05,2,239.5,2,260.5,2,232.5,2,260.5,1,622,200,2,260.50,
,2021-03-04,2,217,2,234.5,2,200,2,224.5,1,293,800,2,224.50,
,2021-03-03,2,215.5,2,239,2,212.5,2,227.5,1,425,200,2,227.50,
,2021-03-02,2,239,2,242.5,2,197.5,2,211.5,1,548,300,2,211.50,
,2021-03-01,2,221,2,244,2,213.5,2,243,1,105,400,2,243,
,2021-02-26,2,256,2,260.5,2,202,2,202,2,481,400,2,202,
,2021-02-25,2,288,2,297,2,253.5,2,256,1,381,000,2,256,
,2021-02-24,2,305.5,2,311.5,2,270,2,279,1,667,900,2,279,
,2021-02-22,2,293.5,2,325,2,290,2,313,1,316,400,2,313,
,2021-02-19,2,301,2,316.5,2,285,2,288,1,969,300,2,288,
,2021-02-18,2,270,2,301.5,2,260.5,2,300.5,1,759,800,2,300.50,
,2021-02-17,2,268.5,2,279.5,2,247,2,248,1,987,300,2,248,
,2021-02-16,2,289,2,309,2,281,2,288.5,1,030,500,2,288.50,
,2021-02-15,2,268,2,294.5,2,255.5,2,289,1,047,100,2,289,
,2021-02-12,2,305,2,309.5,2,281,2,281.5,1,557,500,2,281.50,
,2021-02-10,2,321.5,2,333,2,313,2,315,1,077,900,2,315,
,2021-02-09,2,305,2,318.5,2,300,2,313,1,071,400,2,313,
,2021-02-08,2,328.5,2,347.5,2,317.5,2,321.5,1,240,300,2,321.50,
,2021-02-05,2,312.5,2,330,2,303,2,328,1,519,700,2,328,
,2021-02-04,2,298.5,2,347,2,295,2,307,1,134,100,2,307,
,2021-02-03,2,298,2,323,2,293,2,313.5,1,667,300,2,313.50,
,2021-02-02,2,262.5,2,298.5,2,262,2,298.5,1,878,400,2,298.50,
,2021-02-01,2,249,2,268,2,224,2,260,2,094,300,2,260,
,2021-01-29,2,251,2,298.5,2,239,2,289.5,2,948,000,2,289.50,
,2021-01-28,2,320.5,2,374,2,272.5,2,295,3,552,600,2,295,
,2021-01-27,2,379,2,388,2,313.5,2,341,1,836,600,2,341,
,2021-01-26,2,358,2,393.5,2,333,2,367.5,1,532,000,2,367.50,
,2021-01-25,2,317,2,363,2,314,2,356,1,713,300,2,356,
,2021-01-22,2,300.5,2,310.5,2,273,2,298.5,2,216,500,2,298.50,
,2021-01-21,2,382,2,396,2,330,2,333,1,864,200,2,333,
,2021-01-20,2,376.5,2,382.5,2,329.5,2,381,1,776,400,2,381,
,2021-01-19,2,390,2,422,2,376,2,398.5,2,110,800,2,398.50,
,2021-01-18,2,340,2,364.5,2,328,2,357,1,759,900,2,357,
,2021-01-15,2,363,2,365.5,2,323.5,2,329,2,717,400,2,329,
,2021-01-14,2,372.5,2,421,2,371,2,402,1,469,400,2,402,
,2021-01-13,2,446,2,446.5,2,380,2,402.5,1,522,500,2,402.50,
,2021-01-12,2,376.5,2,455.5,2,368,2,448.5,1,634,300,2,448.50,
,2021-01-08,2,364.5,2,401,2,352.5,2,398,1,371,300,2,398,
,2021-01-07,2,412.5,2,417.5,2,375.5,2,379.5,1,280,900,2,379.50,
,2021-01-06,2,338,2,365.5,2,327.5,2,365,1,003,600,2,365,
,2021-01-05,2,383.5,2,383.5,2,344.5,2,354.5,1,134,300,2,354.50,
,2021-01-04,2,398,2,414,2,364.5,2,371,661,800,2,371,
