,日付,始値,高値,安値,終値,出来高,調整後終値,
,2022-04-11,2,087,2,114.5,2,076,2,101.5,27,797,800,2,101.50,
,2022-04-08,2,136,2,165.5,2,073.5,2,095.5,50,893,400,2,095.50,
,2022-04-07,2,166,2,174,2,132,2,168.5,31,288,300,2,168.50,
,2022-04-06,2,192,2,201.5,2,176,2,190,28,164,400,2,190,
,2022-04-05,2,231,2,236,2,202.5,2,217.5,21,878,700,2,217.50,
,2022-04-04,2,193,2,213.5,2,192,2,211,16,276,100,2,211,
,2022-04-01,2,222.5,2,238,2,174.5,2,205,27,719,800,2,205,
,2022-03-31,2,200.5,2,262,2,191,2,222.5,38,235,600,2,222.50,
,2022-03-30,2,216,2,247.5,2,189,2,218.5,36,673,400,2,218.50,
,2022-03-29,2,221.5,2,261,2,220.5,2,261,43,733,900,2,261,
,2022-03-28,2,212,2,217,2,182.5,2,202,23,368,400,2,202,
,2022-03-25,2,210,2,216.5,2,180,2,189,25,328,700,2,189,
,2022-03-24,2,148,2,208.5,2,140.5,2,200,40,085,700,2,200,
,2022-03-23,2,095,2,139,2,090.5,2,137,33,324,100,2,137,
,2022-03-22,2,036,2,063.5,2,035.5,2,055,30,788,700,2,055,
,2022-03-18,2,000.5,2,025,1,996,2,020,43,985,400,2,020,
,2022-03-17,2,045,2,065,2,010,2,036,35,580,400,2,036,
,2022-03-16,1,968,2,000,1,967.5,1,991,32,882,200,1,991,
,2022-03-15,1,912.5,1,976,1,907,1,955,26,940,000,1,955,
,2022-03-14,1,883,1,929,1,881.5,1,914,26,346,200,1,914,
,2022-03-11,1,890,1,895,1,844,1,860.5,44,804,200,1,860.50,
,2022-03-10,1,942,1,946,1,905,1,945.5,36,656,200,1,945.50,
,2022-03-09,1,850,1,884,1,830.5,1,845.5,36,677,400,1,845.50,
,2022-03-08,1,844,1,855.5,1,805,1,811,44,177,700,1,811,
,2022-03-07,1,875,1,889,1,826,1,845,67,968,000,1,845,
,2022-03-04,2,026.5,2,027.5,1,965,1,974,48,833,000,1,974,
,2022-03-03,2,075,2,094.5,2,046,2,047,26,276,600,2,047,
,2022-03-02,2,080,2,082,2,034,2,038.5,42,180,900,2,038.50,
,2022-03-01,2,119.5,2,154,2,119,2,133,23,177,000,2,133,
,2022-02-28,2,107,2,139,2,087,2,138.5,26,767,700,2,138.50,
,2022-02-25,2,085,2,113.5,2,078.5,2,104,26,344,300,2,104,
,2022-02-24,2,109,2,124,2,080.5,2,091,29,577,000,2,091,
,2022-02-22,2,148,2,151.5,2,111,2,123.5,21,140,000,2,123.50,
,2022-02-21,2,148,2,177,2,133,2,173,15,200,700,2,173,
,2022-02-18,2,141.5,2,192.5,2,140,2,184,20,267,400,2,184,
,2022-02-17,2,175.5,2,178.5,2,147.5,2,160.5,26,975,700,2,160.50,
,2022-02-16,2,185,2,198,2,172.5,2,192.5,22,686,900,2,192.50,
,2022-02-15,2,186.5,2,189,2,145,2,153.5,31,404,200,2,153.50,
,2022-02-14,2,174,2,197,2,160,2,182,39,268,700,2,182,
,2022-02-10,2,301,2,320,2,222,2,254,42,419,700,2,254,
,2022-02-09,2,340,2,375.5,2,302,2,317.5,42,075,100,2,317.50,
,2022-02-08,2,267,2,315,2,263,2,296,20,722,700,2,296,
,2022-02-07,2,260,2,275.5,2,251,2,275.5,19,062,800,2,275.50,
,2022-02-04,2,289,2,299.5,2,261.5,2,277.5,20,162,500,2,277.50,
,2022-02-03,2,239,2,313,2,237,2,293.5,22,026,900,2,293.50,
,2022-02-02,2,245,2,287.5,2,237,2,273.5,26,879,700,2,273.50,
,2022-02-01,2,261,2,274,2,218,2,227,24,070,100,2,227,
,2022-01-31,2,224.5,2,256,2,191.5,2,245.5,25,588,900,2,245.50,
,2022-01-28,2,200,2,253.5,2,191.5,2,237,31,409,300,2,237,
,2022-01-27,2,237,2,250,2,158.5,2,163,37,600,100,2,163,
,2022-01-26,2,252.5,2,262.5,2,209,2,221.5,26,042,500,2,221.50,
,2022-01-25,2,242.5,2,259.5,2,224,2,236.5,31,059,200,2,236.50,
,2022-01-24,2,234.5,2,287.5,2,219,2,278.5,27,763,700,2,278.50,
,2022-01-21,2,287.5,2,294.5,2,230.5,2,284.5,36,518,000,2,284.50,
,2022-01-20,2,298,2,360,2,286,2,342.5,32,283,600,2,342.50,
,2022-01-19,2,323.5,2,377,2,303,2,303,48,185,300,2,303,
,2022-01-18,2,443,2,475,2,400.5,2,423.5,41,189,300,2,423.50,
,2022-01-17,2,401,2,442,2,378.5,2,423,23,591,300,2,423,
,2022-01-14,2,410,2,423,2,375,2,390,38,594,600,2,390,
,2022-01-13,2,350,2,422.5,2,342,2,412,39,518,400,2,412,
,2022-01-12,2,354.5,2,362,2,308.5,2,359.5,33,915,900,2,359.50,
,2022-01-11,2,310,2,328,2,283,2,322,29,710,800,2,322,
,2022-01-07,2,307,2,324,2,275,2,307.5,30,903,500,2,307.50,
,2022-01-06,2,284.5,2,327,2,277,2,284.5,37,579,600,2,284.50,
,2022-01-05,2,330,2,341,2,259,2,292,53,536,300,2,292,
,2022-01-04,2,158,2,237.5,2,154.5,2,234.5,43,072,600,2,234.50,
