,日付,始値,高値,安値,終値,出来高,調整後終値,
,2022-01-19,2,186,2,215,2,180,2,195,1,680,500,2,195,
,2022-01-18,2,210,2,218,2,188,2,195,1,046,900,2,195,
,2022-01-17,2,200,2,215,2,192,2,202,1,319,000,2,202,
,2022-01-14,2,185,2,198,2,164,2,197,1,680,900,2,197,
,2022-01-13,2,153,2,184,2,145,2,179,1,630,100,2,179,
,2022-01-12,2,155,2,164,2,121,2,133,1,109,600,2,133,
,2022-01-11,2,132,2,185,2,130,2,166,2,677,600,2,166,
,2022-01-07,2,081,2,104,2,077,2,104,905,100,2,104,
,2022-01-06,2,111,2,117,2,077,2,089,959,800,2,089,
,2022-01-05,2,091,2,091,2,064,2,084,1,047,600,2,084,
,2022-01-04,2,110,2,125,2,065,2,081,1,032,400,2,081,
